time_sec,hour_of_day,load_mw,utilization_pct
55310,15.36,43.271,86.5
55320,15.37,43.929,87.9
55330,15.37,44.335,88.7
55340,15.37,43.796,87.6
55350,15.38,44.083,88.2
55360,15.38,44.445,88.9
55370,15.38,44.356,88.7
55380,15.38,43.761,87.5
55390,15.39,43.759,87.5
55400,15.39,43.823,87.6
55410,15.39,43.167,86.3
55420,15.39,44.726,89.5
55430,15.4,44.684,89.4
55440,15.4,43.825,87.7
55450,15.4,43.921,87.8
55460,15.41,44.023,88.0
55470,15.41,44.38,88.8
55480,15.41,45.136,90.3
55490,15.41,44.737,89.5
55500,15.42,44.984,90.0
55510,15.42,44.171,88.3
55520,15.42,44.897,89.8
55530,15.43,45.138,90.3
55540,15.43,43.939,87.9
55550,15.43,45.241,90.5
55560,15.43,44.808,89.6
55570,15.44,43.761,87.5
55580,15.44,43.84,87.7
55590,15.44,44.606,89.2
55600,15.44,43.916,87.8
55610,15.45,43.309,86.6
55620,15.45,43.623,87.2
55630,15.45,44.237,88.5
55640,15.46,43.814,87.6
55650,15.46,44.326,88.7
55660,15.46,45.048,90.1
55670,15.46,44.499,89.0
55680,15.47,43.807,87.6
55690,15.47,43.732,87.5
55700,15.47,44.236,88.5
55710,15.47,43.759,87.5
55720,15.48,44.291,88.6
55730,15.48,43.883,87.8
55740,15.48,44.025,88.1
55750,15.49,44.633,89.3
55760,15.49,44.121,88.2
55770,15.49,43.753,87.5
55780,15.49,42.9,85.8
55790,15.5,43.707,87.4
55800,15.5,43.708,87.4
55810,15.5,44.076,88.2
55820,15.51,44.389,88.8
55830,15.51,44.623,89.2
55840,15.51,44.089,88.2
55850,15.51,44.795,89.6
55860,15.52,44.67,89.3
55870,15.52,43.843,87.7
55880,15.52,45.435,90.9
55890,15.53,43.362,86.7
55900,15.53,44.1,88.2
55910,15.53,44.202,88.4
55920,15.53,44.545,89.1
55930,15.54,44.341,88.7
55940,15.54,45.085,90.2
55950,15.54,44.076,88.2
55960,15.54,44.014,88.0
55970,15.55,44.026,88.1
55980,15.55,44.659,89.3
55990,15.55,43.828,87.7
56000,15.56,44.639,89.3
56010,15.56,44.604,89.2
56020,15.56,43.204,86.4
56030,15.56,44.746,89.5
56040,15.57,44.182,88.4
56050,15.57,44.193,88.4
56060,15.57,44.392,88.8
56070,15.57,44.193,88.4
56080,15.58,43.664,87.3
56090,15.58,43.95,87.9
56100,15.58,42.795,85.6
56110,15.59,44.208,88.4
56120,15.59,44.385,88.8
56130,15.59,44.287,88.6
56140,15.59,44.273,88.5
56150,15.6,44.27,88.5
56160,15.6,43.614,87.2
56170,15.6,44.474,88.9
56180,15.61,43.871,87.7
56190,15.61,45.202,90.4
56200,15.61,44.796,89.6
56210,15.61,43.424,86.8
56220,15.62,44.309,88.6
56230,15.62,43.24,86.5
56240,15.62,43.892,87.8
56250,15.62,44.719,89.4
56260,15.63,45.136,90.3
56270,15.63,44.373,88.7
56280,15.63,44.124,88.2
56290,15.64,44.83,89.7
56300,15.64,44.454,88.9
56310,15.64,43.575,87.1
56320,15.64,43.758,87.5
56330,15.65,44.474,88.9
56340,15.65,43.462,86.9
56350,15.65,44.42,88.8
56360,15.66,44.839,89.7
56370,15.66,44.095,88.2
56380,15.66,44.857,89.7
56390,15.66,44.453,88.9
56400,15.67,43.979,88.0
56410,15.67,44.388,88.8
56420,15.67,44.138,88.3
56430,15.68,44.372,88.7
56440,15.68,44.02,88.0
56450,15.68,44.175,88.4
56460,15.68,44.644,89.3
56470,15.69,44.104,88.2
56480,15.69,44.361,88.7
56490,15.69,43.35,86.7
56500,15.69,45.033,90.1
56510,15.7,45.27,90.5
56520,15.7,43.749,87.5
56530,15.7,44.354,88.7
56540,15.71,43.69,87.4
56550,15.71,44.357,88.7
56560,15.71,44.824,89.6
56570,15.71,44.216,88.4
56580,15.72,43.527,87.1
56590,15.72,43.459,86.9
56600,15.72,44.178,88.4
56610,15.72,43.933,87.9
56620,15.73,44.218,88.4
56630,15.73,43.688,87.4
56640,15.73,44.515,89.0
56650,15.74,44.379,88.8
56660,15.74,45.184,90.4
56670,15.74,44.281,88.6
56680,15.74,44.25,88.5
56690,15.75,44.547,89.1
56700,15.75,44.655,89.3
56710,15.75,44.366,88.7
56720,15.76,44.194,88.4
56730,15.76,44.459,88.9
56740,15.76,44.54,89.1
56750,15.76,43.265,86.5
56760,15.77,45.442,90.9
56770,15.77,44.336,88.7
56780,15.77,44.399,88.8
56790,15.78,43.715,87.4
56800,15.78,44.216,88.4
56810,15.78,44.452,88.9
56820,15.78,45.571,91.1
56830,15.79,44.172,88.3
56840,15.79,42.924,85.8
56850,15.79,43.589,87.2
56860,15.79,44.083,88.2
56870,15.8,44.678,89.4
56880,15.8,43.567,87.1
56890,15.8,44.566,89.1
56900,15.81,44.117,88.2
56910,15.81,43.444,86.9
56920,15.81,43.815,87.6
56930,15.81,42.777,85.6
56940,15.82,43.992,88.0
56950,15.82,44.54,89.1
56960,15.82,44.288,88.6
56970,15.82,44.817,89.6
56980,15.83,44.969,89.9
56990,15.83,44.15,88.3
57000,15.83,44.722,89.4
57010,15.84,44.213,88.4
57020,15.84,44.218,88.4
57030,15.84,44.179,88.4
57040,15.84,43.844,87.7
57050,15.85,44.253,88.5
57060,15.85,44.099,88.2
57070,15.85,44.233,88.5
57080,15.86,44.423,88.8
57090,15.86,44.674,89.3
57100,15.86,43.983,88.0
57110,15.86,44.744,89.5
57120,15.87,44.861,89.7
57130,15.87,43.887,87.8
57140,15.87,44.385,88.8
57150,15.88,44.564,89.1
57160,15.88,43.669,87.3
57170,15.88,44.437,88.9
57180,15.88,43.491,87.0
57190,15.89,44.016,88.0
57200,15.89,44.358,88.7
57210,15.89,44.306,88.6
57220,15.89,44.374,88.7
57230,15.9,44.456,88.9
57240,15.9,44.983,90.0
57250,15.9,44.034,88.1
57260,15.91,44.015,88.0
57270,15.91,44.162,88.3
57280,15.91,44.561,89.1
57290,15.91,43.601,87.2
57300,15.92,44.352,88.7
57310,15.92,44.311,88.6
57320,15.92,44.348,88.7
57330,15.93,43.665,87.3
57340,15.93,44.772,89.5
57350,15.93,44.276,88.6
57360,15.93,44.406,88.8
57370,15.94,44.23,88.5
57380,15.94,44.53,89.1
57390,15.94,44.543,89.1
57400,15.94,44.295,88.6
57410,15.95,43.393,86.8
57420,15.95,44.854,89.7
57430,15.95,44.274,88.5
57440,15.96,45.585,91.2
57450,15.96,44.867,89.7
57460,15.96,44.131,88.3
57470,15.96,44.597,89.2
57480,15.97,44.554,89.1
57490,15.97,43.932,87.9
57500,15.97,44.849,89.7
57510,15.97,43.91,87.8
57520,15.98,44.88,89.8
57530,15.98,44.052,88.1
57540,15.98,44.004,88.0
57550,15.99,44.563,89.1
57560,15.99,45.033,90.1
57570,15.99,44.087,88.2
57580,15.99,43.839,87.7
57590,16.0,44.961,89.9
57600,16.0,44.752,89.5
57610,16.0,43.686,87.4
57620,16.01,43.983,88.0
57630,16.01,43.828,87.7
57640,16.01,44.049,88.1
57650,16.01,43.513,87.0
57660,16.02,44.374,88.7
57670,16.02,44.346,88.7
57680,16.02,44.879,89.8
57690,16.02,44.217,88.4
57700,16.03,44.324,88.6
57710,16.03,44.469,88.9
57720,16.03,43.99,88.0
57730,16.04,43.864,87.7
57740,16.04,44.299,88.6
57750,16.04,43.926,87.9
57760,16.04,44.678,89.4
57770,16.05,44.262,88.5
57780,16.05,44.353,88.7
57790,16.05,43.888,87.8
57800,16.06,44.523,89.0
57810,16.06,44.278,88.6
57820,16.06,44.171,88.3
57830,16.06,43.358,86.7
57840,16.07,44.111,88.2
57850,16.07,44.271,88.5
57860,16.07,44.548,89.1
57870,16.07,44.228,88.5
57880,16.08,44.124,88.2
57890,16.08,44.946,89.9
57900,16.08,43.882,87.8
57910,16.09,43.418,86.8
57920,16.09,44.51,89.0
57930,16.09,44.254,88.5
57940,16.09,44.423,88.8
57950,16.1,44.286,88.6
57960,16.1,44.791,89.6
57970,16.1,45.188,90.4
57980,16.11,44.245,88.5
57990,16.11,44.27,88.5
58000,16.11,44.838,89.7
58010,16.11,44.805,89.6
58020,16.12,44.373,88.7
58030,16.12,45.44,90.9
58040,16.12,43.485,87.0
58050,16.12,43.936,87.9
58060,16.13,44.299,88.6
58070,16.13,44.371,88.7
58080,16.13,44.414,88.8
58090,16.14,44.084,88.2
58100,16.14,44.407,88.8
58110,16.14,44.458,88.9
58120,16.14,44.585,89.2
58130,16.15,44.188,88.4
58140,16.15,44.222,88.4
58150,16.15,43.842,87.7
58160,16.16,44.568,89.1
58170,16.16,44.036,88.1
58180,16.16,44.02,88.0
58190,16.16,44.231,88.5
58200,16.17,43.473,86.9
58210,16.17,43.591,87.2
58220,16.17,44.583,89.2
58230,16.18,44.727,89.5
58240,16.18,43.252,86.5
58250,16.18,43.867,87.7
58260,16.18,44.658,89.3
58270,16.19,43.904,87.8
58280,16.19,43.855,87.7
58290,16.19,43.756,87.5
58300,16.19,44.312,88.6
58310,16.2,44.185,88.4
58320,16.2,44.05,88.1
58330,16.2,44.824,89.6
58340,16.21,46.316,92.6
58350,16.21,44.276,88.6
58360,16.21,43.137,86.3
58370,16.21,43.797,87.6
58380,16.22,43.736,87.5
58390,16.22,44.388,88.8
58400,16.22,43.521,87.0
58410,16.23,44.601,89.2
58420,16.23,44.764,89.5
58430,16.23,43.721,87.4
58440,16.23,43.757,87.5
58450,16.24,43.329,86.7
58460,16.24,44.993,90.0
58470,16.24,44.059,88.1
58480,16.24,44.737,89.5
58490,16.25,44.385,88.8
58500,16.25,44.524,89.0
58510,16.25,43.698,87.4
58520,16.26,44.328,88.7
58530,16.26,44.13,88.3
58540,16.26,44.819,89.6
58550,16.26,44.105,88.2
58560,16.27,44.211,88.4
58570,16.27,44.479,89.0
58580,16.27,44.506,89.0
58590,16.27,44.971,89.9
58600,16.28,44.67,89.3
58610,16.28,45.588,91.2
58620,16.28,43.834,87.7
58630,16.29,43.705,87.4
58640,16.29,43.895,87.8
58650,16.29,44.102,88.2
58660,16.29,44.692,89.4
58670,16.3,43.418,86.8
58680,16.3,44.681,89.4
58690,16.3,44.432,88.9
58700,16.31,44.234,88.5
58710,16.31,43.862,87.7
58720,16.31,44.524,89.0
58730,16.31,43.925,87.9
58740,16.32,44.752,89.5
58750,16.32,43.498,87.0
58760,16.32,44.413,88.8
58770,16.32,44.284,88.6
58780,16.33,44.106,88.2
58790,16.33,44.439,88.9
58800,16.33,44.004,88.0
58810,16.34,43.861,87.7
58820,16.34,44.629,89.3
58830,16.34,45.237,90.5
58840,16.34,44.331,88.7
58850,16.35,45.042,90.1
58860,16.35,44.349,88.7
58870,16.35,44.718,89.4
58880,16.36,44.882,89.8
58890,16.36,44.4,88.8
58900,16.36,44.833,89.7
58910,16.36,45.293,90.6
58920,16.37,45.042,90.1
58930,16.37,44.359,88.7
58940,16.37,44.68,89.4
58950,16.38,43.012,86.0
58960,16.38,43.957,87.9
58970,16.38,44.619,89.2
58980,16.38,43.703,87.4
58990,16.39,43.776,87.6
59000,16.39,44.562,89.1
59010,16.39,43.741,87.5
59020,16.39,44.716,89.4
59030,16.4,44.14,88.3
59040,16.4,44.806,89.6
59050,16.4,44.973,89.9
59060,16.41,43.699,87.4
59070,16.41,43.953,87.9
59080,16.41,45.292,90.6
59090,16.41,45.158,90.3
59100,16.42,44.437,88.9
59110,16.42,44.305,88.6
59120,16.42,44.394,88.8
59130,16.43,44.218,88.4
59140,16.43,43.93,87.9
59150,16.43,44.321,88.6
59160,16.43,43.145,86.3
59170,16.44,44.384,88.8
59180,16.44,44.759,89.5
59190,16.44,43.57,87.1
59200,16.44,44.82,89.6
59210,16.45,44.621,89.2
59220,16.45,44.041,88.1
59230,16.45,43.627,87.3
59240,16.46,44.168,88.3
59250,16.46,44.352,88.7
59260,16.46,45.54,91.1
59270,16.46,44.224,88.4
59280,16.47,45.011,90.0
59290,16.47,43.525,87.0
59300,16.47,43.011,86.0
59310,16.48,44.364,88.7
59320,16.48,44.654,89.3
59330,16.48,44.273,88.5
59340,16.48,44.713,89.4
59350,16.49,44.032,88.1
59360,16.49,44.586,89.2
59370,16.49,44.834,89.7
59380,16.49,44.866,89.7
59390,16.5,44.077,88.2
59400,16.5,44.011,88.0
59410,16.5,44.279,88.6
59420,16.51,44.329,88.7
59430,16.51,44.801,89.6
59440,16.51,44.709,89.4
59450,16.51,44.516,89.0
59460,16.52,45.102,90.2
59470,16.52,44.795,89.6
59480,16.52,43.737,87.5
59490,16.52,43.929,87.9
59500,16.53,44.024,88.0
59510,16.53,44.391,88.8
59520,16.53,45.017,90.0
59530,16.54,44.574,89.1
59540,16.54,44.829,89.7
59550,16.54,44.885,89.8
59560,16.54,44.372,88.7
59570,16.55,43.78,87.6
59580,16.55,44.005,88.0
59590,16.55,43.844,87.7
59600,16.56,45.103,90.2
59610,16.56,44.856,89.7
59620,16.56,45.57,91.1
59630,16.56,43.703,87.4
59640,16.57,44.658,89.3
59650,16.57,44.749,89.5
59660,16.57,44.581,89.2
59670,16.57,44.409,88.8
59680,16.58,43.304,86.6
59690,16.58,44.133,88.3
59700,16.58,44.094,88.2
59710,16.59,43.596,87.2
59720,16.59,43.996,88.0
59730,16.59,44.341,88.7
59740,16.59,44.34,88.7
59750,16.6,43.885,87.8
59760,16.6,44.35,88.7
59770,16.6,43.841,87.7
59780,16.61,44.863,89.7
59790,16.61,44.329,88.7
59800,16.61,44.854,89.7
59810,16.61,44.775,89.6
59820,16.62,44.67,89.3
59830,16.62,45.11,90.2
59840,16.62,44.24,88.5
59850,16.62,44.604,89.2
59860,16.63,44.866,89.7
59870,16.63,44.424,88.8
59880,16.63,44.659,89.3
59890,16.64,44.2,88.4
59900,16.64,45.101,90.2
59910,16.64,43.807,87.6
59920,16.64,43.418,86.8
59930,16.65,44.493,89.0
59940,16.65,43.934,87.9
59950,16.65,44.138,88.3
59960,16.66,44.223,88.4
59970,16.66,44.118,88.2
59980,16.66,45.004,90.0
59990,16.66,44.374,88.7
60000,16.67,44.765,89.5
60010,16.67,44.164,88.3
60020,16.67,44.053,88.1
60030,16.68,44.178,88.4
60040,16.68,43.543,87.1
60050,16.68,44.461,88.9
60060,16.68,44.787,89.6
60070,16.69,44.235,88.5
60080,16.69,44.264,88.5
60090,16.69,44.616,89.2
60100,16.69,43.749,87.5
60110,16.7,45.125,90.2
60120,16.7,45.111,90.2
60130,16.7,44.976,90.0
60140,16.71,44.466,88.9
60150,16.71,44.63,89.3
60160,16.71,44.469,88.9
60170,16.71,44.609,89.2
60180,16.72,43.207,86.4
60190,16.72,44.462,88.9
60200,16.72,43.823,87.6
60210,16.73,44.62,89.2
60220,16.73,44.319,88.6
60230,16.73,44.035,88.1
60240,16.73,44.86,89.7
60250,16.74,44.03,88.1
60260,16.74,44.237,88.5
60270,16.74,44.514,89.0
60280,16.74,43.406,86.8
60290,16.75,43.85,87.7
60300,16.75,44.584,89.2
60310,16.75,44.23,88.5
60320,16.76,44.469,88.9
60330,16.76,44.242,88.5
60340,16.76,44.206,88.4
60350,16.76,44.128,88.3
60360,16.77,44.383,88.8
60370,16.77,44.604,89.2
60380,16.77,44.773,89.5
60390,16.77,44.869,89.7
60400,16.78,45.382,90.8
60410,16.78,43.553,87.1
60420,16.78,44.31,88.6
60430,16.79,44.584,89.2
60440,16.79,44.059,88.1
60450,16.79,44.239,88.5
60460,16.79,44.275,88.5
60470,16.8,44.481,89.0
60480,16.8,44.237,88.5
60490,16.8,44.683,89.4
60500,16.81,43.928,87.9
60510,16.81,43.846,87.7
60520,16.81,44.268,88.5
60530,16.81,43.822,87.6
60540,16.82,42.901,85.8
60550,16.82,43.93,87.9
60560,16.82,45.033,90.1
60570,16.82,44.686,89.4
60580,16.83,44.157,88.3
60590,16.83,44.754,89.5
60600,16.83,44.646,89.3
60610,16.84,44.17,88.3
60620,16.84,43.547,87.1
60630,16.84,43.677,87.4
60640,16.84,44.372,88.7
60650,16.85,44.494,89.0
60660,16.85,44.086,88.2
60670,16.85,45.031,90.1
60680,16.86,44.218,88.4
60690,16.86,44.803,89.6
60700,16.86,44.446,88.9
60710,16.86,44.329,88.7
60720,16.87,44.999,90.0
60730,16.87,44.207,88.4
60740,16.87,43.726,87.5
60750,16.88,44.408,88.8
60760,16.88,44.04,88.1
60770,16.88,45.329,90.7
60780,16.88,43.754,87.5
60790,16.89,45.241,90.5
60800,16.89,44.21,88.4
60810,16.89,44.646,89.3
60820,16.89,44.601,89.2
60830,16.9,44.355,88.7
60840,16.9,44.651,89.3
60850,16.9,44.512,89.0
60860,16.91,44.238,88.5
60870,16.91,45.189,90.4
60880,16.91,45.082,90.2
60890,16.91,44.384,88.8
60900,16.92,44.731,89.5
60910,16.92,44.497,89.0
60920,16.92,44.52,89.0
60930,16.93,44.438,88.9
60940,16.93,45.213,90.4
60950,16.93,44.375,88.7
60960,16.93,43.345,86.7
60970,16.94,43.628,87.3
60980,16.94,44.661,89.3
60990,16.94,44.938,89.9
61000,16.94,43.24,86.5
61010,16.95,44.851,89.7
61020,16.95,44.226,88.5
61030,16.95,44.723,89.4
61040,16.96,44.843,89.7
61050,16.96,43.15,86.3
61060,16.96,45.175,90.4
61070,16.96,44.032,88.1
61080,16.97,44.437,88.9
61090,16.97,44.752,89.5
61100,16.97,44.064,88.1
61110,16.98,45.084,90.2
61120,16.98,44.81,89.6
61130,16.98,44.6,89.2
61140,16.98,44.634,89.3
61150,16.99,43.494,87.0
61160,16.99,45.676,91.4
61170,16.99,44.517,89.0
61180,16.99,44.228,88.5
61190,17.0,44.024,88.0
61200,17.0,43.95,87.9
61210,17.0,44.839,89.7
61220,17.01,44.705,89.4
61230,17.01,44.157,88.3
61240,17.01,44.055,88.1
61250,17.01,45.106,90.2
61260,17.02,43.735,87.5
61270,17.02,44.17,88.3
61280,17.02,45.039,90.1
61290,17.02,44.398,88.8
61300,17.03,44.178,88.4
61310,17.03,43.951,87.9
61320,17.03,43.971,87.9
61330,17.04,44.496,89.0
61340,17.04,45.25,90.5
61350,17.04,44.141,88.3
61360,17.04,44.193,88.4
61370,17.05,44.579,89.2
61380,17.05,44.697,89.4
61390,17.05,45.069,90.1
61400,17.06,45.032,90.1
61410,17.06,45.236,90.5
61420,17.06,44.257,88.5
61430,17.06,44.693,89.4
61440,17.07,44.149,88.3
61450,17.07,43.945,87.9
61460,17.07,44.596,89.2
61470,17.07,44.297,88.6
61480,17.08,45.573,91.1
61490,17.08,45.002,90.0
61500,17.08,45.012,90.0
61510,17.09,44.708,89.4
61520,17.09,45.143,90.3
61530,17.09,43.833,87.7
61540,17.09,44.053,88.1
61550,17.1,44.002,88.0
61560,17.1,44.636,89.3
61570,17.1,44.774,89.5
61580,17.11,44.696,89.4
61590,17.11,44.502,89.0
61600,17.11,44.813,89.6
61610,17.11,43.824,87.6
61620,17.12,45.1,90.2
61630,17.12,45.157,90.3
61640,17.12,45.052,90.1
61650,17.12,44.553,89.1
61660,17.13,44.421,88.8
61670,17.13,44.815,89.6
61680,17.13,44.391,88.8
61690,17.14,44.9,89.8
61700,17.14,44.669,89.3
61710,17.14,44.785,89.6
61720,17.14,44.35,88.7
61730,17.15,44.544,89.1
61740,17.15,44.204,88.4
61750,17.15,44.685,89.4
61760,17.16,44.509,89.0
61770,17.16,44.875,89.8
61780,17.16,44.886,89.8
61790,17.16,44.934,89.9
61800,17.17,43.872,87.7
61810,17.17,44.583,89.2
61820,17.17,44.922,89.8
61830,17.18,44.194,88.4
61840,17.18,44.809,89.6
61850,17.18,44.693,89.4
61860,17.18,44.926,89.9
61870,17.19,44.775,89.5
61880,17.19,44.348,88.7
61890,17.19,44.74,89.5
61900,17.19,43.938,87.9
61910,17.2,44.123,88.2
61920,17.2,45.115,90.2
61930,17.2,44.819,89.6
61940,17.21,44.831,89.7
61950,17.21,45.189,90.4
61960,17.21,44.012,88.0
61970,17.21,43.635,87.3
61980,17.22,44.139,88.3
61990,17.22,44.88,89.8
62000,17.22,43.689,87.4
62010,17.23,44.0,88.0
62020,17.23,44.557,89.1
62030,17.23,44.588,89.2
62040,17.23,45.521,91.0
62050,17.24,45.001,90.0
62060,17.24,44.61,89.2
62070,17.24,44.194,88.4
62080,17.24,45.352,90.7
62090,17.25,45.285,90.6
62100,17.25,45.126,90.3
62110,17.25,43.324,86.6
62120,17.26,44.874,89.7
62130,17.26,44.542,89.1
62140,17.26,45.479,91.0
62150,17.26,44.135,88.3
62160,17.27,43.681,87.4
62170,17.27,45.59,91.2
62180,17.27,45.389,90.8
62190,17.27,44.76,89.5
62200,17.28,45.182,90.4
62210,17.28,44.672,89.3
62220,17.28,44.884,89.8
62230,17.29,45.003,90.0
62240,17.29,44.965,89.9
62250,17.29,44.091,88.2
62260,17.29,44.636,89.3
62270,17.3,45.402,90.8
62280,17.3,44.669,89.3
62290,17.3,44.791,89.6
62300,17.31,44.32,88.6
62310,17.31,45.178,90.4
62320,17.31,43.505,87.0
62330,17.31,45.318,90.6
62340,17.32,44.398,88.8
62350,17.32,44.713,89.4
62360,17.32,44.477,89.0
62370,17.32,43.536,87.1
62380,17.33,45.383,90.8
62390,17.33,45.015,90.0
62400,17.33,44.053,88.1
62410,17.34,44.287,88.6
62420,17.34,44.385,88.8
62430,17.34,44.468,88.9
62440,17.34,44.76,89.5
62450,17.35,43.846,87.7
62460,17.35,44.433,88.9
62470,17.35,43.596,87.2
62480,17.36,45.033,90.1
62490,17.36,44.147,88.3
62500,17.36,44.46,88.9
62510,17.36,44.284,88.6
62520,17.37,45.129,90.3
62530,17.37,43.914,87.8
62540,17.37,44.215,88.4
62550,17.38,43.143,86.3
62560,17.38,44.323,88.6
62570,17.38,44.655,89.3
62580,17.38,44.785,89.6
62590,17.39,43.659,87.3
62600,17.39,44.466,88.9
62610,17.39,43.827,87.7
62620,17.39,44.861,89.7
62630,17.4,44.464,88.9
62640,17.4,44.935,89.9
62650,17.4,44.562,89.1
62660,17.41,44.464,88.9
62670,17.41,44.556,89.1
62680,17.41,44.937,89.9
62690,17.41,43.635,87.3
62700,17.42,45.241,90.5
62710,17.42,44.758,89.5
62720,17.42,44.528,89.1
62730,17.43,43.635,87.3
62740,17.43,44.272,88.5
62750,17.43,45.076,90.2
62760,17.43,45.672,91.3
62770,17.44,44.43,88.9
62780,17.44,44.169,88.3
62790,17.44,44.355,88.7
62800,17.44,44.815,89.6
62810,17.45,45.132,90.3
62820,17.45,44.329,88.7
62830,17.45,44.339,88.7
62840,17.46,44.329,88.7
62850,17.46,44.368,88.7
62860,17.46,43.954,87.9
62870,17.46,44.45,88.9
62880,17.47,44.295,88.6
62890,17.47,44.485,89.0
62900,17.47,44.224,88.4
62910,17.48,44.341,88.7
62920,17.48,45.036,90.1
62930,17.48,45.691,91.4
62940,17.48,44.364,88.7
62950,17.49,44.299,88.6
62960,17.49,44.501,89.0
62970,17.49,44.363,88.7
62980,17.49,44.254,88.5
62990,17.5,44.601,89.2
63000,17.5,44.945,89.9
63010,17.5,44.495,89.0
63020,17.51,45.024,90.0
63030,17.51,43.978,88.0
63040,17.51,45.029,90.1
63050,17.51,44.943,89.9
63060,17.52,45.135,90.3
63070,17.52,44.621,89.2
63080,17.52,45.005,90.0
63090,17.52,44.63,89.3
63100,17.53,44.8,89.6
63110,17.53,43.465,86.9
63120,17.53,45.164,90.3
63130,17.54,44.328,88.7
63140,17.54,44.701,89.4
63150,17.54,44.968,89.9
63160,17.54,45.708,91.4
63170,17.55,44.44,88.9
63180,17.55,44.723,89.4
63190,17.55,45.199,90.4
63200,17.56,44.022,88.0
63210,17.56,44.41,88.8
63220,17.56,44.355,88.7
63230,17.56,44.539,89.1
63240,17.57,44.779,89.6
63250,17.57,44.428,88.9
63260,17.57,44.044,88.1
63270,17.57,44.354,88.7
63280,17.58,44.955,89.9
63290,17.58,43.965,87.9
63300,17.58,44.172,88.3
63310,17.59,43.829,87.7
63320,17.59,44.767,89.5
63330,17.59,44.25,88.5
63340,17.59,44.247,88.5
63350,17.6,45.378,90.8
63360,17.6,44.654,89.3
63370,17.6,44.846,89.7
63380,17.61,45.253,90.5
63390,17.61,45.244,90.5
63400,17.61,44.675,89.3
63410,17.61,43.913,87.8
63420,17.62,44.522,89.0
63430,17.62,44.622,89.2
63440,17.62,44.891,89.8
63450,17.62,44.711,89.4
63460,17.63,45.956,91.9
63470,17.63,44.657,89.3
63480,17.63,43.644,87.3
63490,17.64,45.029,90.1
63500,17.64,45.025,90.1
63510,17.64,44.978,90.0
63520,17.64,45.16,90.3
63530,17.65,43.256,86.5
63540,17.65,45.676,91.4
63550,17.65,45.306,90.6
63560,17.66,44.465,88.9
63570,17.66,44.839,89.7
63580,17.66,44.854,89.7
63590,17.66,45.105,90.2
63600,17.67,44.798,89.6
63610,17.67,43.648,87.3
63620,17.67,44.527,89.1
63630,17.68,44.499,89.0
63640,17.68,44.587,89.2
63650,17.68,44.26,88.5
63660,17.68,45.372,90.7
63670,17.69,44.933,89.9
63680,17.69,44.862,89.7
63690,17.69,44.941,89.9
63700,17.69,43.724,87.4
63710,17.7,44.414,88.8
63720,17.7,44.534,89.1
63730,17.7,44.609,89.2
63740,17.71,44.67,89.3
63750,17.71,44.359,88.7
63760,17.71,45.64,91.3
63770,17.71,44.999,90.0
63780,17.72,45.181,90.4
63790,17.72,44.966,89.9
63800,17.72,44.679,89.4
63810,17.73,45.693,91.4
63820,17.73,44.555,89.1
63830,17.73,43.969,87.9
63840,17.73,44.767,89.5
63850,17.74,44.066,88.1
63860,17.74,44.158,88.3
63870,17.74,44.586,89.2
63880,17.74,43.908,87.8
63890,17.75,45.255,90.5
63900,17.75,44.119,88.2
63910,17.75,44.578,89.2
63920,17.76,45.066,90.1
63930,17.76,44.044,88.1
63940,17.76,44.614,89.2
63950,17.76,44.2,88.4
63960,17.77,44.553,89.1
63970,17.77,44.55,89.1
63980,17.77,44.613,89.2
63990,17.77,44.159,88.3
64000,17.78,44.309,88.6
64010,17.78,44.769,89.5
64020,17.78,45.688,91.4
64030,17.79,44.269,88.5
64040,17.79,44.682,89.4
64050,17.79,44.597,89.2
64060,17.79,44.683,89.4
64070,17.8,45.25,90.5
64080,17.8,44.895,89.8
64090,17.8,44.019,88.0
64100,17.81,44.284,88.6
64110,17.81,43.864,87.7
64120,17.81,44.163,88.3
64130,17.81,45.284,90.6
64140,17.82,44.875,89.8
