time_sec,hour_of_day,power_mw,irradiance_w_m2
54210,15.06,6.907,690.7
54220,15.06,6.806,680.6
54230,15.06,6.849,684.9
54240,15.07,6.968,696.8
54250,15.07,4.429,442.9
54260,15.07,7.044,704.4
54270,15.07,7.061,706.1
54280,15.08,7.022,702.2
54290,15.08,4.931,493.1
54300,15.08,6.956,695.6
54310,15.09,5.876,587.6
54320,15.09,6.942,694.2
54330,15.09,6.802,680.2
54340,15.09,6.938,693.8
54350,15.1,7.044,704.4
54360,15.1,6.805,680.5
54370,15.1,5.414,541.4
54380,15.11,6.812,681.2
54390,15.11,6.977,697.7
54400,15.11,6.926,692.6
54410,15.11,6.725,672.5
54420,15.12,6.917,691.7
54430,15.12,6.892,689.2
54440,15.12,6.818,681.8
54450,15.12,6.654,665.4
54460,15.13,4.559,455.9
54470,15.13,6.812,681.2
54480,15.13,6.874,687.4
54490,15.14,6.949,694.9
54500,15.14,6.008,600.8
54510,15.14,6.804,680.4
54520,15.14,6.617,661.7
54530,15.15,6.881,688.1
54540,15.15,6.788,678.8
54550,15.15,5.845,584.5
54560,15.16,6.761,676.1
54570,15.16,6.775,677.5
54580,15.16,7.004,700.4
54590,15.16,4.831,483.1
54600,15.17,6.632,663.2
54610,15.17,6.917,691.7
54620,15.17,6.677,667.7
54630,15.18,6.765,676.5
54640,15.18,4.668,466.8
54650,15.18,6.879,687.9
54660,15.18,6.585,658.5
54670,15.19,6.793,679.3
54680,15.19,6.903,690.3
54690,15.19,6.767,676.7
54700,15.19,4.251,425.1
54710,15.2,6.73,673.0
54720,15.2,6.897,689.7
54730,15.2,6.596,659.6
54740,15.21,5.43,543.0
54750,15.21,5.019,501.9
54760,15.21,6.503,650.3
54770,15.21,4.193,419.3
54780,15.22,6.759,675.9
54790,15.22,6.478,647.8
54800,15.22,6.769,676.9
54810,15.22,6.771,677.1
54820,15.23,6.534,653.4
54830,15.23,6.799,679.9
54840,15.23,6.695,669.5
54850,15.24,4.778,477.8
54860,15.24,6.514,651.4
54870,15.24,6.644,664.4
54880,15.24,5.03,503.0
54890,15.25,6.707,670.7
54900,15.25,4.269,426.9
54910,15.25,6.727,672.7
54920,15.26,6.579,657.9
54930,15.26,6.58,658.0
54940,15.26,6.359,635.9
54950,15.26,3.862,386.2
54960,15.27,6.518,651.8
54970,15.27,4.595,459.5
54980,15.27,4.893,489.3
54990,15.28,4.618,461.8
55000,15.28,4.184,418.4
55010,15.28,6.316,631.6
55020,15.28,6.216,621.6
55030,15.29,6.36,636.0
55040,15.29,6.513,651.3
55050,15.29,5.691,569.1
55060,15.29,6.386,638.6
55070,15.3,6.572,657.2
55080,15.3,6.42,642.0
55090,15.3,5.791,579.1
55100,15.31,6.494,649.4
55110,15.31,5.765,576.5
55120,15.31,5.091,509.1
55130,15.31,6.38,638.0
55140,15.32,6.489,648.9
55150,15.32,5.77,577.0
55160,15.32,4.788,478.8
55170,15.32,5.368,536.8
55180,15.33,6.468,646.8
55190,15.33,6.442,644.2
55200,15.33,6.353,635.3
55210,15.34,3.999,399.9
55220,15.34,6.415,641.5
55230,15.34,6.252,625.2
55240,15.34,6.312,631.2
55250,15.35,6.31,631.0
55260,15.35,5.033,503.3
55270,15.35,6.397,639.7
55280,15.36,4.837,483.7
55290,15.36,6.352,635.2
55300,15.36,6.414,641.4
55310,15.36,3.725,372.5
55320,15.37,6.26,626.0
55330,15.37,6.364,636.4
55340,15.37,4.475,447.5
55350,15.38,6.541,654.1
55360,15.38,6.335,633.5
55370,15.38,6.447,644.7
55380,15.38,6.251,625.1
55390,15.39,6.165,616.5
55400,15.39,6.274,627.4
55410,15.39,6.416,641.6
55420,15.39,4.757,475.7
55430,15.4,4.58,458.0
55440,15.4,6.195,619.5
55450,15.4,6.348,634.8
55460,15.41,4.561,456.1
55470,15.41,5.288,528.8
55480,15.41,6.326,632.6
55490,15.41,6.359,635.9
55500,15.42,6.213,621.3
55510,15.42,6.187,618.7
55520,15.42,4.402,440.2
55530,15.43,6.085,608.5
55540,15.43,6.298,629.8
55550,15.43,4.052,405.2
55560,15.43,5.072,507.2
55570,15.44,6.078,607.8
55580,15.44,6.286,628.6
55590,15.44,5.992,599.2
55600,15.44,5.426,542.6
55610,15.45,6.139,613.9
55620,15.45,6.198,619.8
55630,15.45,5.249,524.9
55640,15.46,4.626,462.6
55650,15.46,6.006,600.6
55660,15.46,6.295,629.5
55670,15.46,6.024,602.4
55680,15.47,6.049,604.9
55690,15.47,6.335,633.5
55700,15.47,6.205,620.5
55710,15.47,6.267,626.7
55720,15.48,6.106,610.6
55730,15.48,6.07,607.0
55740,15.48,5.926,592.6
55750,15.49,6.276,627.6
55760,15.49,6.081,608.1
55770,15.49,6.117,611.7
55780,15.49,5.688,568.8
55790,15.5,6.125,612.5
55800,15.5,5.945,594.5
55810,15.5,6.064,606.4
55820,15.51,5.978,597.8
55830,15.51,6.004,600.4
55840,15.51,6.203,620.3
55850,15.51,6.149,614.9
55860,15.52,6.162,616.2
55870,15.52,6.028,602.8
55880,15.52,5.352,535.2
55890,15.53,6.01,601.0
55900,15.53,3.841,384.1
55910,15.53,5.901,590.1
55920,15.53,5.987,598.7
55930,15.54,6.135,613.5
55940,15.54,6.032,603.2
55950,15.54,6.072,607.2
55960,15.54,6.175,617.5
55970,15.55,6.159,615.9
55980,15.55,4.958,495.8
55990,15.55,6.118,611.8
56000,15.56,5.958,595.8
56010,15.56,5.847,584.7
56020,15.56,6.114,611.4
56030,15.56,4.587,458.7
56040,15.57,5.913,591.3
56050,15.57,4.42,442.0
56060,15.57,5.899,589.9
56070,15.57,4.878,487.8
56080,15.58,5.609,560.9
56090,15.58,5.957,595.7
56100,15.58,6.083,608.3
56110,15.59,6.006,600.6
56120,15.59,4.25,425.0
56130,15.59,5.845,584.5
56140,15.59,4.172,417.2
56150,15.6,5.877,587.7
56160,15.6,5.808,580.8
56170,15.6,6.018,601.8
56180,15.61,5.779,577.9
56190,15.61,4.568,456.8
56200,15.61,5.805,580.5
56210,15.61,5.797,579.7
56220,15.62,5.804,580.4
56230,15.62,4.807,480.7
56240,15.62,5.934,593.4
56250,15.62,3.543,354.3
56260,15.63,5.739,573.9
56270,15.63,5.743,574.3
56280,15.63,5.757,575.7
56290,15.64,5.699,569.9
56300,15.64,5.842,584.2
56310,15.64,5.88,588.0
56320,15.64,4.475,447.5
56330,15.65,5.887,588.7
56340,15.65,5.805,580.5
56350,15.65,4.103,410.3
56360,15.66,5.716,571.6
56370,15.66,5.84,584.0
56380,15.66,5.897,589.7
56390,15.66,5.704,570.4
56400,15.67,5.107,510.7
56410,15.67,5.734,573.4
56420,15.67,5.774,577.4
56430,15.68,5.745,574.5
56440,15.68,5.816,581.6
56450,15.68,5.724,572.4
56460,15.68,5.872,587.2
56470,15.69,5.638,563.8
56480,15.69,4.831,483.1
56490,15.69,5.64,564.0
56500,15.69,5.768,576.8
56510,15.7,5.663,566.3
56520,15.7,5.601,560.1
56530,15.7,5.689,568.9
56540,15.71,3.452,345.2
56550,15.71,5.512,551.2
56560,15.71,5.607,560.7
56570,15.71,5.766,576.6
56580,15.72,3.863,386.3
56590,15.72,5.656,565.6
56600,15.72,5.59,559.0
56610,15.72,4.718,471.8
56620,15.73,5.029,502.9
56630,15.73,5.628,562.8
56640,15.73,4.679,467.9
56650,15.74,5.5,550.0
56660,15.74,5.502,550.2
56670,15.74,5.75,575.0
56680,15.74,4.523,452.3
56690,15.75,3.99,399.0
56700,15.75,5.408,540.8
56710,15.75,3.875,387.5
56720,15.76,5.561,556.1
56730,15.76,3.34,334.0
56740,15.76,4.326,432.6
56750,15.76,4.761,476.1
56760,15.77,5.312,531.2
56770,15.77,5.407,540.7
56780,15.77,5.466,546.6
56790,15.78,4.721,472.1
56800,15.78,5.479,547.9
56810,15.78,5.467,546.7
56820,15.78,5.325,532.5
56830,15.79,5.5,550.0
56840,15.79,3.836,383.6
56850,15.79,5.596,559.6
56860,15.79,4.776,477.6
56870,15.8,5.546,554.6
56880,15.8,5.368,536.8
56890,15.8,5.46,546.0
56900,15.81,5.484,548.4
56910,15.81,4.859,485.9
56920,15.81,5.364,536.4
56930,15.81,5.341,534.1
56940,15.82,5.518,551.8
56950,15.82,5.278,527.8
56960,15.82,5.328,532.8
56970,15.82,5.372,537.2
56980,15.83,5.48,548.0
56990,15.83,5.335,533.5
57000,15.83,5.219,521.9
57010,15.84,5.152,515.2
57020,15.84,5.355,535.5
57030,15.84,5.406,540.6
57040,15.84,5.349,534.9
57050,15.85,5.258,525.8
57060,15.85,5.44,544.0
57070,15.85,5.35,535.0
57080,15.86,4.554,455.4
57090,15.86,5.271,527.1
57100,15.86,5.326,532.6
57110,15.86,5.386,538.6
57120,15.87,5.35,535.0
57130,15.87,4.75,475.0
57140,15.87,5.348,534.8
57150,15.88,5.336,533.6
57160,15.88,5.407,540.7
57170,15.88,3.59,359.0
57180,15.88,4.076,407.6
57190,15.89,5.37,537.0
57200,15.89,5.314,531.4
57210,15.89,5.145,514.5
57220,15.89,5.249,524.9
57230,15.9,5.19,519.0
57240,15.9,5.322,532.2
57250,15.9,4.59,459.0
57260,15.91,5.308,530.8
57270,15.91,3.23,323.0
57280,15.91,4.128,412.8
57290,15.91,4.438,443.8
57300,15.92,5.348,534.8
57310,15.92,5.289,528.9
57320,15.92,5.152,515.2
57330,15.93,5.181,518.1
57340,15.93,5.159,515.9
57350,15.93,5.154,515.4
57360,15.93,4.981,498.1
57370,15.94,5.123,512.3
57380,15.94,5.079,507.9
57390,15.94,3.876,387.6
57400,15.94,5.104,510.4
57410,15.95,3.982,398.2
57420,15.95,3.221,322.1
57430,15.95,5.051,505.1
57440,15.96,3.898,389.8
57450,15.96,5.234,523.4
57460,15.96,3.629,362.9
57470,15.96,5.055,505.5
57480,15.97,5.318,531.8
57490,15.97,5.214,521.4
57500,15.97,4.94,494.0
57510,15.97,5.172,517.2
57520,15.98,5.062,506.2
57530,15.98,5.056,505.6
57540,15.98,4.895,489.5
57550,15.99,4.963,496.3
57560,15.99,3.139,313.9
57570,15.99,3.002,300.2
57580,15.99,5.161,516.1
57590,16.0,4.924,492.4
57600,16.0,5.137,513.7
57610,16.0,5.149,514.9
57620,16.01,4.962,496.2
57630,16.01,5.101,510.1
57640,16.01,4.861,486.1
57650,16.01,5.056,505.6
57660,16.02,4.966,496.6
57670,16.02,3.869,386.9
57680,16.02,4.941,494.1
57690,16.02,3.179,317.9
57700,16.03,5.054,505.4
57710,16.03,4.763,476.3
57720,16.03,3.279,327.9
57730,16.04,4.787,478.7
57740,16.04,5.046,504.6
57750,16.04,4.833,483.3
57760,16.04,4.883,488.3
57770,16.05,5.079,507.9
57780,16.05,3.423,342.3
57790,16.05,4.975,497.5
57800,16.06,4.318,431.8
57810,16.06,4.763,476.3
57820,16.06,4.816,481.6
57830,16.06,4.846,484.6
57840,16.07,4.9,490.0
57850,16.07,4.85,485.0
57860,16.07,4.104,410.4
57870,16.07,4.801,480.1
57880,16.08,4.81,481.0
57890,16.08,3.834,383.4
57900,16.08,4.732,473.2
57910,16.09,4.806,480.6
57920,16.09,4.697,469.7
57930,16.09,3.599,359.9
57940,16.09,4.761,476.1
57950,16.1,4.834,483.4
57960,16.1,4.821,482.1
57970,16.1,3.432,343.2
57980,16.11,4.591,459.1
57990,16.11,4.691,469.1
58000,16.11,4.789,478.9
58010,16.11,4.917,491.7
58020,16.12,4.86,486.0
58030,16.12,4.568,456.8
58040,16.12,4.653,465.3
58050,16.12,4.631,463.1
58060,16.13,4.652,465.2
58070,16.13,4.694,469.4
58080,16.13,4.573,457.3
58090,16.14,3.724,372.4
58100,16.14,2.801,280.1
58110,16.14,4.83,483.0
58120,16.14,3.919,391.9
58130,16.15,4.717,471.7
58140,16.15,3.262,326.2
58150,16.15,4.626,462.6
58160,16.16,3.681,368.1
58170,16.16,4.573,457.3
58180,16.16,4.681,468.1
58190,16.16,4.598,459.8
58200,16.17,4.714,471.4
58210,16.17,3.944,394.4
58220,16.17,4.604,460.4
58230,16.18,4.629,462.9
58240,16.18,3.269,326.9
58250,16.18,4.588,458.8
58260,16.18,2.789,278.9
58270,16.19,3.385,338.5
58280,16.19,4.493,449.3
58290,16.19,4.589,458.9
58300,16.19,4.525,452.5
58310,16.2,4.571,457.1
58320,16.2,4.553,455.3
58330,16.2,4.465,446.5
58340,16.21,4.561,456.1
58350,16.21,4.53,453.0
58360,16.21,4.418,441.8
58370,16.21,4.524,452.4
58380,16.22,4.44,444.0
58390,16.22,4.546,454.6
58400,16.22,4.617,461.7
58410,16.23,4.608,460.8
58420,16.23,4.47,447.0
58430,16.23,4.471,447.1
58440,16.23,4.5,450.0
58450,16.24,4.328,432.8
58460,16.24,3.689,368.9
58470,16.24,3.74,374.0
58480,16.24,4.271,427.1
58490,16.25,4.366,436.6
58500,16.25,4.408,440.8
58510,16.25,4.523,452.3
58520,16.26,4.508,450.8
58530,16.26,4.36,436.0
58540,16.26,4.485,448.5
58550,16.26,4.309,430.9
58560,16.27,4.369,436.9
58570,16.27,4.509,450.9
58580,16.27,4.385,438.5
58590,16.27,4.284,428.4
58600,16.28,4.405,440.5
58610,16.28,4.431,443.1
58620,16.28,3.144,314.4
58630,16.29,2.809,280.9
58640,16.29,4.175,417.5
58650,16.29,4.32,432.0
58660,16.29,4.443,444.3
58670,16.3,4.37,437.0
58680,16.3,4.298,429.8
58690,16.3,4.3,430.0
58700,16.31,3.568,356.8
58710,16.31,4.238,423.8
58720,16.31,4.264,426.4
58730,16.31,4.294,429.4
58740,16.32,3.288,328.8
58750,16.32,4.237,423.7
58760,16.32,4.498,449.8
58770,16.32,4.262,426.2
58780,16.33,4.443,444.3
58790,16.33,3.5,350.0
58800,16.33,4.089,408.9
58810,16.34,4.194,419.4
58820,16.34,3.36,336.0
58830,16.34,4.348,434.8
58840,16.34,2.841,284.1
58850,16.35,3.197,319.7
58860,16.35,4.112,411.2
58870,16.35,2.609,260.9
58880,16.36,4.089,408.9
58890,16.36,3.941,394.1
58900,16.36,4.157,415.7
58910,16.36,3.37,337.0
58920,16.37,3.81,381.0
58930,16.37,4.003,400.3
58940,16.37,4.235,423.5
58950,16.38,4.184,418.4
58960,16.38,4.125,412.5
58970,16.38,4.125,412.5
58980,16.38,4.239,423.9
58990,16.39,4.06,406.0
59000,16.39,4.02,402.0
59010,16.39,4.022,402.2
59020,16.39,3.457,345.7
59030,16.4,3.058,305.8
59040,16.4,4.022,402.2
59050,16.4,4.045,404.5
59060,16.41,4.154,415.4
59070,16.41,4.133,413.3
59080,16.41,3.97,397.0
59090,16.41,4.006,400.6
59100,16.42,3.948,394.8
59110,16.42,3.022,302.2
59120,16.42,4.087,408.7
59130,16.43,2.471,247.1
59140,16.43,3.867,386.7
59150,16.43,2.84,284.0
59160,16.43,3.881,388.1
59170,16.44,3.902,390.2
59180,16.44,3.963,396.3
59190,16.44,4.016,401.6
59200,16.44,2.927,292.7
59210,16.45,3.379,337.9
59220,16.45,3.857,385.7
59230,16.45,4.017,401.7
59240,16.46,4.042,404.2
59250,16.46,3.841,384.1
59260,16.46,2.57,257.0
59270,16.46,3.897,389.7
59280,16.47,3.839,383.9
59290,16.47,3.701,370.1
59300,16.47,3.881,388.1
59310,16.48,3.002,300.2
59320,16.48,3.916,391.6
59330,16.48,3.745,374.5
59340,16.48,2.726,272.6
59350,16.49,3.905,390.5
59360,16.49,3.052,305.2
59370,16.49,3.189,318.9
59380,16.49,3.885,388.5
59390,16.5,3.694,369.4
59400,16.5,3.76,376.0
59410,16.5,3.871,387.1
59420,16.51,3.899,389.9
59430,16.51,3.893,389.3
59440,16.51,3.856,385.6
59450,16.51,2.221,222.1
59460,16.52,2.875,287.5
59470,16.52,3.592,359.2
59480,16.52,3.762,376.2
59490,16.52,3.757,375.7
59500,16.53,3.736,373.6
59510,16.53,3.765,376.5
59520,16.53,3.112,311.2
59530,16.54,2.751,275.1
59540,16.54,3.671,367.1
59550,16.54,3.512,351.2
59560,16.54,3.577,357.7
59570,16.55,3.647,364.7
59580,16.55,3.745,374.5
59590,16.55,3.786,378.6
59600,16.56,3.5,350.0
59610,16.56,3.533,353.3
59620,16.56,3.746,374.6
59630,16.56,2.686,268.6
59640,16.57,3.804,380.4
59650,16.57,2.9,290.0
59660,16.57,2.891,289.1
59670,16.57,3.693,369.3
59680,16.58,3.599,359.9
59690,16.58,3.526,352.6
59700,16.58,3.575,357.5
59710,16.59,3.102,310.2
59720,16.59,3.636,363.6
59730,16.59,2.356,235.6
59740,16.59,3.482,348.2
59750,16.6,2.513,251.3
59760,16.6,3.495,349.5
59770,16.6,2.749,274.9
59780,16.61,3.496,349.6
59790,16.61,3.753,375.3
59800,16.61,3.549,354.9
59810,16.61,2.44,244.0
59820,16.62,3.397,339.7
59830,16.62,3.514,351.4
59840,16.62,3.204,320.4
59850,16.62,2.012,201.2
59860,16.63,3.575,357.5
59870,16.63,3.709,370.9
59880,16.63,3.647,364.7
59890,16.64,2.996,299.6
59900,16.64,3.604,360.4
59910,16.64,3.477,347.7
59920,16.64,2.947,294.7
59930,16.65,3.029,302.9
59940,16.65,3.342,334.2
59950,16.65,3.468,346.8
59960,16.66,3.648,364.8
59970,16.66,3.374,337.4
59980,16.66,3.379,337.9
59990,16.66,3.412,341.2
60000,16.67,3.4,340.0
60010,16.67,3.598,359.8
60020,16.67,3.502,350.2
60030,16.68,3.336,333.6
60040,16.68,3.404,340.4
60050,16.68,2.694,269.4
60060,16.68,2.401,240.1
60070,16.69,1.984,198.4
60080,16.69,3.357,335.7
60090,16.69,3.495,349.5
60100,16.69,3.337,333.7
60110,16.7,2.461,246.1
60120,16.7,3.497,349.7
60130,16.7,3.331,333.1
60140,16.71,3.123,312.3
60150,16.71,3.39,339.0
60160,16.71,2.381,238.1
60170,16.71,3.105,310.5
60180,16.72,3.374,337.4
60190,16.72,3.181,318.1
60200,16.72,2.571,257.1
60210,16.73,2.671,267.1
60220,16.73,3.269,326.9
60230,16.73,2.525,252.5
60240,16.73,3.31,331.0
60250,16.74,3.041,304.1
60260,16.74,3.338,333.8
60270,16.74,3.232,323.2
60280,16.74,3.209,320.9
60290,16.75,3.126,312.6
60300,16.75,3.024,302.4
60310,16.75,2.25,225.0
60320,16.76,2.558,255.8
60330,16.76,3.319,331.9
60340,16.76,3.347,334.7
60350,16.76,3.098,309.8
60360,16.77,2.13,213.0
60370,16.77,3.197,319.7
60380,16.77,3.076,307.6
60390,16.77,3.149,314.9
60400,16.78,3.23,323.0
60410,16.78,2.095,209.5
60420,16.78,3.11,311.0
60430,16.79,2.617,261.7
60440,16.79,2.299,229.9
60450,16.79,2.933,293.3
60460,16.79,3.125,312.5
60470,16.8,2.522,252.2
60480,16.8,2.357,235.7
60490,16.8,2.93,293.0
60500,16.81,3.181,318.1
60510,16.81,2.84,284.0
60520,16.81,2.899,289.9
60530,16.81,2.247,224.7
60540,16.82,3.045,304.5
60550,16.82,3.154,315.4
60560,16.82,2.015,201.5
60570,16.82,3.012,301.2
60580,16.83,3.173,317.3
60590,16.83,2.999,299.9
60600,16.83,2.303,230.3
60610,16.84,3.017,301.7
60620,16.84,2.964,296.4
60630,16.84,2.436,243.6
60640,16.84,2.179,217.9
60650,16.85,3.068,306.8
60660,16.85,3.12,312.0
60670,16.85,2.972,297.2
60680,16.86,2.753,275.3
60690,16.86,2.268,226.8
60700,16.86,2.863,286.3
60710,16.86,2.23,223.0
60720,16.87,2.702,270.2
60730,16.87,2.651,265.1
60740,16.87,2.834,283.4
60750,16.88,2.18,218.0
60760,16.88,2.986,298.6
60770,16.88,2.814,281.4
60780,16.88,2.08,208.0
60790,16.89,2.85,285.0
60800,16.89,2.8,280.0
60810,16.89,2.326,232.6
60820,16.89,2.799,279.9
60830,16.9,2.801,280.1
60840,16.9,2.318,231.8
60850,16.9,2.846,284.6
60860,16.91,2.807,280.7
60870,16.91,2.905,290.5
60880,16.91,2.149,214.9
60890,16.91,2.218,221.8
60900,16.92,2.342,234.2
60910,16.92,3.017,301.7
60920,16.92,2.62,262.0
60930,16.93,2.719,271.9
60940,16.93,2.602,260.2
60950,16.93,2.81,281.0
60960,16.93,2.776,277.6
60970,16.94,1.885,188.5
60980,16.94,1.684,168.4
60990,16.94,2.749,274.9
61000,16.94,2.565,256.5
61010,16.95,1.774,177.4
61020,16.95,2.126,212.6
61030,16.95,2.828,282.8
61040,16.96,2.255,225.5
61050,16.96,1.527,152.7
61060,16.96,2.522,252.2
61070,16.96,2.702,270.2
61080,16.97,2.621,262.1
61090,16.97,2.069,206.9
61100,16.97,2.573,257.3
61110,16.98,2.746,274.6
61120,16.98,2.615,261.5
61130,16.98,1.771,177.1
61140,16.98,2.467,246.7
61150,16.99,2.516,251.6
61160,16.99,2.618,261.8
61170,16.99,2.609,260.9
61180,16.99,2.701,270.1
61190,17.0,2.604,260.4
61200,17.0,2.538,253.8
61210,17.0,2.512,251.2
61220,17.01,2.547,254.7
61230,17.01,1.718,171.8
61240,17.01,2.554,255.4
61250,17.01,1.606,160.6
61260,17.02,2.392,239.2
61270,17.02,2.673,267.3
61280,17.02,2.711,271.1
61290,17.02,2.018,201.8
61300,17.03,2.541,254.1
61310,17.03,2.509,250.9
61320,17.03,2.285,228.5
61330,17.04,2.676,267.6
61340,17.04,2.367,236.7
61350,17.04,1.8,180.0
61360,17.04,2.511,251.1
61370,17.05,2.148,214.8
61380,17.05,2.505,250.5
61390,17.05,2.518,251.8
61400,17.06,2.536,253.6
61410,17.06,2.295,229.5
61420,17.06,1.882,188.2
61430,17.06,2.255,225.5
61440,17.07,2.29,229.0
61450,17.07,1.906,190.6
61460,17.07,2.386,238.6
61470,17.07,2.569,256.9
61480,17.08,2.506,250.6
61490,17.08,1.849,184.9
61500,17.08,2.249,224.9
61510,17.09,2.457,245.7
61520,17.09,1.59,159.0
61530,17.09,2.484,248.4
61540,17.09,2.411,241.1
61550,17.1,2.078,207.8
61560,17.1,2.283,228.3
61570,17.1,2.305,230.5
61580,17.11,2.406,240.6
61590,17.11,2.106,210.6
61600,17.11,2.301,230.1
61610,17.11,2.158,215.8
61620,17.12,2.349,234.9
61630,17.12,2.402,240.2
61640,17.12,1.645,164.5
61650,17.12,2.299,229.9
61660,17.13,2.442,244.2
61670,17.13,2.19,219.0
61680,17.13,1.893,189.3
61690,17.14,1.527,152.7
61700,17.14,2.382,238.2
61710,17.14,2.236,223.6
61720,17.14,1.824,182.4
61730,17.15,2.179,217.9
61740,17.15,2.322,232.2
61750,17.15,2.343,234.3
61760,17.16,2.135,213.5
61770,17.16,1.505,150.5
61780,17.16,2.234,223.4
61790,17.16,2.237,223.7
61800,17.17,2.087,208.7
61810,17.17,2.192,219.2
61820,17.17,2.19,219.0
61830,17.18,2.127,212.7
61840,17.18,1.45,145.0
61850,17.18,2.057,205.7
61860,17.18,2.303,230.3
61870,17.19,2.249,224.9
61880,17.19,2.286,228.6
61890,17.19,2.188,218.8
61900,17.19,1.682,168.2
61910,17.2,2.004,200.4
61920,17.2,1.973,197.3
61930,17.2,2.02,202.0
61940,17.21,2.197,219.7
61950,17.21,2.104,210.4
61960,17.21,2.028,202.8
61970,17.21,2.231,223.1
61980,17.22,1.902,190.2
61990,17.22,2.128,212.8
62000,17.22,1.97,197.0
62010,17.23,1.619,161.9
62020,17.23,2.002,200.2
62030,17.23,1.945,194.5
62040,17.23,2.051,205.1
62050,17.24,1.878,187.8
62060,17.24,0.98,98.0
62070,17.24,1.961,196.1
62080,17.24,1.414,141.4
62090,17.25,1.686,168.6
62100,17.25,1.897,189.7
62110,17.25,1.44,144.0
62120,17.26,1.155,115.5
62130,17.26,2.01,201.0
62140,17.26,1.92,192.0
62150,17.26,1.822,182.2
62160,17.27,2.004,200.4
62170,17.27,2.046,204.6
62180,17.27,1.83,183.0
62190,17.27,1.916,191.6
62200,17.28,1.56,156.0
62210,17.28,1.976,197.6
62220,17.28,1.799,179.9
62230,17.29,2.001,200.1
62240,17.29,1.949,194.9
62250,17.29,1.704,170.4
62260,17.29,1.608,160.8
62270,17.3,1.816,181.6
62280,17.3,1.814,181.4
62290,17.3,1.75,175.0
62300,17.31,1.73,173.0
62310,17.31,1.201,120.1
62320,17.31,1.226,122.6
62330,17.31,1.255,125.5
62340,17.32,2.026,202.6
62350,17.32,1.679,167.9
62360,17.32,1.802,180.2
62370,17.32,1.838,183.8
62380,17.33,1.844,184.4
62390,17.33,1.688,168.8
62400,17.33,1.618,161.8
62410,17.34,1.69,169.0
62420,17.34,1.598,159.8
62430,17.34,1.793,179.3
62440,17.34,1.056,105.6
62450,17.35,1.51,151.0
62460,17.35,1.706,170.6
62470,17.35,1.699,169.9
62480,17.36,1.133,113.3
62490,17.36,1.65,165.0
62500,17.36,1.321,132.1
62510,17.36,0.863,86.3
62520,17.37,1.536,153.6
62530,17.37,1.413,141.3
62540,17.37,1.583,158.3
62550,17.38,1.462,146.2
62560,17.38,1.586,158.6
62570,17.38,1.303,130.3
62580,17.38,1.719,171.9
62590,17.39,1.747,174.7
62600,17.39,1.282,128.2
62610,17.39,1.828,182.8
62620,17.39,1.293,129.3
62630,17.4,1.376,137.6
62640,17.4,1.51,151.0
62650,17.4,1.269,126.9
62660,17.41,1.503,150.3
62670,17.41,1.404,140.4
62680,17.41,1.466,146.6
62690,17.41,1.418,141.8
62700,17.42,1.151,115.1
62710,17.42,1.451,145.1
62720,17.42,1.393,139.3
62730,17.43,1.557,155.7
62740,17.43,1.332,133.2
62750,17.43,1.522,152.2
62760,17.43,1.347,134.7
62770,17.44,1.486,148.6
62780,17.44,1.518,151.8
62790,17.44,1.306,130.6
62800,17.44,1.521,152.1
62810,17.45,1.455,145.5
62820,17.45,1.393,139.3
62830,17.45,1.687,168.7
62840,17.46,1.383,138.3
62850,17.46,1.548,154.8
62860,17.46,1.208,120.8
62870,17.46,1.025,102.5
62880,17.47,1.226,122.6
62890,17.47,1.318,131.8
62900,17.47,1.352,135.2
62910,17.48,1.21,121.0
62920,17.48,1.299,129.9
62930,17.48,0.962,96.2
62940,17.48,1.329,132.9
62950,17.49,0.965,96.5
62960,17.49,1.451,145.1
62970,17.49,1.555,155.5
62980,17.49,1.611,161.1
62990,17.5,1.38,138.0
63000,17.5,1.386,138.6
63010,17.5,1.332,133.2
63020,17.51,1.363,136.3
63030,17.51,1.342,134.2
63040,17.51,1.264,126.4
